drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
CO-102862,-0.10852362215518951,-0.07060711085796356,-0.16606676578521729,0.0725981593132019,0.09770612931897583,6,6,0.6666666666666666,,,0.0767,0.6643,0.9233,1.0
geldanamycin,-0.10836996138095856,-0.07814950495958328,-0.24645209312438965,0.12067025899887085,0.12073283358391353,11,11,0.7272727272727273,HSP inhibitor,HSP90AA1,0.0383,0.5020575,0.9624,1.0
rilmenidine,-0.10591670870780945,-0.08285560011863709,-0.1917879581451416,0.1029021143913269,0.07552986838456624,10,10,0.9,Adrenergic receptor agonist,NISCH,0.0427,0.5195166666666667,0.9573,1.0
levonorgestrel,-0.10582971572875977,-0.0727936966078622,-0.18469417095184326,0.07162678241729736,0.09347928505074989,7,7,0.7142857142857143,Estrogen receptor agonist,PGR,0.0816,0.6813333333333333,0.9186,1.0
levcromakalim,-0.10467696189880371,-0.11572617888450623,-0.16805720329284668,-0.06917902827262878,0.04214382923865037,5,5,1.0,Potassium channel activator,KCNJ8,0.1264,0.7774500000000001,0.8739,1.0
PD-123319,-0.10381175577640533,-0.08028868834177653,-0.14215749502182007,0.05032584071159363,0.062468473880127426,6,6,0.8333333333333334,Angiotensin antagonist,AGTR2,0.0947,0.69131,0.9053,1.0
bucladesine,-0.10326126962900162,-0.051926526427268985,-0.1806354820728302,0.18769994378089905,0.11710640397876206,10,10,0.7,CAMP stimulant,PRKACA,0.0495,0.5557125,0.9505,1.0
spironolactone,-0.1027158796787262,-0.06437512806483678,-0.20337164402008057,0.16881698369979858,0.12319782872598396,7,7,0.7142857142857143,Mineralocorticoid receptor antagonist,NR3C2,0.0895,0.6813333333333333,0.9108,1.0
dolasetron,-0.1019984781742096,-0.06626318693161011,-0.26913613080978394,0.11469334363937378,0.15202513602950052,5,5,0.6,Serotonin receptor antagonist,HTR3A,0.1361,0.7903079545454545,0.8644,1.0
gestrinone,-0.10138359665870667,-0.06016543507575989,-0.18769627809524536,0.13398921489715576,0.11053448663254656,6,6,0.6666666666666666,Progesterone receptor antagonist,ESR1,0.1035,0.7188066666666667,0.8965,1.0
atovaquone,-0.1009981632232666,-0.10444344878196717,-0.2719070613384247,0.05852305889129639,0.10515603038895661,5,5,0.8,,,0.1422,0.7932113636363637,0.858,1.0
terbutaline,-0.10089320689439774,-0.10089320689439774,-0.1212751567363739,-0.08051125705242157,0.020381949841976166,2,2,1.0,Adrenergic receptor agonist,ADRB2,0.1665,0.7932113636363637,0.8335,1.0
ZD-7114,-0.10078313946723938,-0.0916749673585097,-0.19330507516860962,0.06300076842308044,0.08865414525339302,6,6,0.8333333333333334,Adrenergic receptor agonist,ADRB3,0.1055,0.7188066666666667,0.8945,1.0
cefotaxime,-0.0992598757147789,-0.0992598757147789,-0.13799160718917847,-0.060528144240379333,0.03873173147439957,2,2,1.0,,,0.1709,0.7932113636363637,0.8291,1.0
fluticasone,-0.09921319782733917,-0.07842105478048325,-0.1742350459098816,0.09107959270477295,0.08444035188574084,10,10,0.8,Glucocorticoid receptor agonist,NR3C1,0.0615,0.5929528301886793,0.9385,1.0
PD-0325901,-0.09906240552663803,-0.06328425097924012,-0.3934105336666107,0.157484769821167,0.15833285250774518,13,13,0.5384615384615384,MEK inhibitor,MAP2K1,0.0477,0.5539704545454546,0.9527,1.0
nifedipine,-0.09851288795471191,-0.11920422315597534,-0.22266465425491333,-0.07180571556091309,0.04837267271100577,7,7,1.0,Calcium channel blocker,CACNA1C,0.1049,0.7188066666666667,0.8952,1.0
benzatropine,-0.09812366962432861,-0.09812366962432861,-0.09812366962432861,-0.09812366962432861,0.0,1,1,1.0,Acetylcholine receptor antagonist,CHRM1,0.2836,0.8767036144578314,0.7164,1.0
ribavirin,-0.0978560745716095,-0.11697154243787129,-0.18779408931732178,-0.05860251188278198,0.046207339709295595,6,6,1.0,Antiviral,IMPDH1,0.1165,0.763224358974359,0.8835,1.0
sulindac,-0.09766507148742676,-0.1011491318543752,-0.22672495245933533,0.020942628383636475,0.10113987561007742,3,3,0.6666666666666666,Cyclooxygenase inhibitor,AKR1B1,0.199,0.7932113636363637,0.8013,1.0
nemonapride,-0.0965997539460659,-0.08270596619695425,-0.16753500699996948,0.05432254076004028,0.0618065301925663,8,8,0.875,Dopamine receptor antagonist,DRD2,0.092,0.6813333333333333,0.908,1.0
erythromycin,-0.09649807214736938,-0.019952525695164997,-0.10422810912132263,0.14086860418319702,0.11376149093437964,3,3,0.6666666666666666,NFKB pathway inhibitor,MLNR,0.2049,0.7932113636363637,0.7956,1.0
rimantadine,-0.09635823965072632,-0.09635823965072632,-0.10426440834999084,-0.08845207095146179,0.007906168699264526,2,2,1.0,,,0.1776,0.7932113636363637,0.8224,1.0
cefdinir,-0.09615692496299744,-0.10606030821800232,-0.2512909173965454,0.04731273651123047,0.09568441105900335,5,5,0.8,,,0.1625,0.7932113636363637,0.8378,1.0
GDC-0980,-0.095783531665802,-0.12879616022109985,-0.2093135118484497,-0.07504671812057495,0.057103382662611085,5,5,1.0,MTOR inhibitor,MTOR,0.1646,0.7932113636363637,0.8359,1.0
AT-CSC-07,-0.09553873538970947,-0.04316699132323265,-0.1812065839767456,0.1686432957649231,0.12616519536517842,8,8,0.75,,,0.0961,0.691649295774648,0.9039,1.0
ampicillin,-0.0943523645401001,-0.04616637031237284,-0.21484488248825073,0.1706981360912323,0.16104300113868308,3,3,0.6666666666666666,,,0.2159,0.8145134228187919,0.7845,1.0
tibolone,-0.09372992813587189,-0.05676010996103287,-0.1988735795021057,0.12502120435237885,0.10685346299563184,6,6,0.6666666666666666,Androgen receptor agonist,ESR1,0.1337,0.7876448275862068,0.8663,1.0
ambrisentan,-0.09328582137823105,-0.09328582137823105,-0.12928162515163422,-0.05729001760482788,0.03599580377340317,2,2,1.0,Endothelin receptor antagonist,EDNRA,0.1852,0.7932113636363637,0.8148,1.0
dihydrexidine,-0.09243758022785187,-0.05262155830860138,-0.19500935077667236,0.1167881190776825,0.11143248111259661,8,8,0.625,Dopamine receptor agonist,DRD1,0.1101,0.7306636363636364,0.8899,1.0
U-0126,-0.09236031770706177,-0.12522822790420973,-0.34027981758117676,0.05281275510787964,0.1349222743151475,13,13,0.7692307692307693,MEK inhibitor,MAP2K1,0.075,0.6643,0.9251,1.0
granisetron,-0.09204542636871338,-0.07406726976235707,-0.16564896702766418,0.10839766263961792,0.08797178651691397,6,6,0.8333333333333334,Serotonin receptor antagonist,HTR3A,0.1421,0.7932113636363637,0.8579,1.0
