drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
austricine,-0.1829575002193451,-0.12491888552904129,-0.20992860198020935,0.07616806030273438,0.11771534469669147,4,4,0.75,,,0.135,0.7604559139784945,0.8652,1.0
curcumin,-0.17967230081558228,-0.06689548771828413,-0.25511032342910767,0.36372482776641846,0.19196660049973138,16,16,0.6875,Lipoxygenase inhibitor,PTGS1,0.0286,0.365365,0.9714,1.0
ouabain,-0.17959119379520416,-0.1296410065676485,-0.40509411692619324,0.3219500184059143,0.19940205865325183,14,14,0.7857142857142857,ATPase inhibitor,ATP1A1,0.0438,0.47620851063829783,0.9562,1.0
ceramide,-0.17934781312942505,-0.10721238170351301,-0.3823004364967346,0.30880919098854065,0.25708734522203247,7,7,0.5714285714285714,,,0.1185,0.7295602409638554,0.8819,1.0
celastrol,-0.17906393110752106,-0.07722258071104686,-0.329899400472641,0.26654770970344543,0.25006556123101426,6,6,0.6666666666666666,,,0.1098,0.7270430379746835,0.8902,1.0
cytisine,-0.17723879218101501,-0.17723879218101501,-0.17723879218101501,-0.17723879218101501,0.0,1,1,1.0,Acetylcholine receptor agonist,CHRNA2,0.2922,0.9251294478527607,0.7081,1.0
cefotiam,-0.17573818564414978,-0.17573818564414978,-0.2023848295211792,-0.14909154176712036,0.02664664387702942,2,2,1.0,,,0.1919,0.855025352112676,0.8081,1.0
picrotoxin,-0.17557591199874878,-0.09471662839253743,-0.35666772723197937,0.2869078516960144,0.23981992315353615,6,6,0.6666666666666666,GABA receptor antagonist,GABRA1,0.1205,0.7330416666666666,0.8796,1.0
ampicillin,-0.17480534315109253,-0.0701114038626353,-0.27376702427864075,0.2382381558418274,0.22174751679985,3,3,0.6666666666666666,,,0.2162,0.855025352112676,0.7845,1.0
vecuronium,-0.17480530589818954,-0.1547087850049138,-0.35666775703430176,0.1357884407043457,0.14225100263726645,8,8,0.875,Acetylcholine receptor antagonist,CHRNA2,0.0979,0.6948180555555555,0.9021,1.0
spironolactone,-0.1735074818134308,-0.12560257954256876,-0.22890982031822205,0.1465768963098526,0.11838814518819923,7,7,0.8571428571428571,Mineralocorticoid receptor antagonist,NR3C2,0.1359,0.7604559139784945,0.8648,1.0
brucine,-0.17302075028419495,-0.1502966433763504,-0.33760541677474976,0.13002920150756836,0.1386242759545629,7,7,0.8571428571428571,,,0.1377,0.7604559139784945,0.863,1.0
temsirolimus,-0.17245295643806458,-0.17589459674698965,-0.28463661670684814,0.08014276623725891,0.11373474095515507,7,7,0.8571428571428571,MTOR inhibitor,MTOR,0.1384,0.7604559139784945,0.862,1.0
cortisone-acetate,-0.1707495152950287,-0.0425164486680712,-0.295668363571167,0.29007136821746826,0.2379848806061367,7,7,0.5714285714285714,Glucocorticoid receptor agonist,NR3C1,0.1441,0.7670322916666668,0.8559,1.0
vincamine,-0.1707494854927063,-0.08122971057891845,-0.2969662547111511,0.2302076816558838,0.20179367425893055,5,5,0.6,,,0.1756,0.823694495412844,0.8248,1.0
piperacillin,-0.17058728635311127,-0.17058728635311127,-0.18697276711463928,-0.15420180559158325,0.016385480761528015,2,2,1.0,,,0.2023,0.855025352112676,0.7977,1.0
flucloxacillin,-0.17038452625274658,-0.17038452625274658,-0.19305649399757385,-0.1477125585079193,0.02267196774482727,2,2,1.0,,,0.2024,0.855025352112676,0.7976,1.0
SB-203580,-0.17022225260734558,-0.12892254016229085,-0.32227450609207153,0.16409799456596375,0.1514458817870485,14,14,0.7857142857142857,P38 MAPK inhibitor,MAPK14,0.0664,0.5562360655737705,0.9336,1.0
