drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
guggulsterone,-0.12964794039726257,-0.09618483235438664,-0.3812946081161499,0.17433485388755798,0.18743278519775514,12,12,0.6666666666666666,IKK inhibitor,NR3C1,0.134,0.8171086538461538,0.866,0.9998
nisoldipine,-0.12929916381835938,-0.05189269781112671,-0.14495456218719482,0.11857563257217407,0.1207086343839975,3,3,0.6666666666666666,Calcium channel blocker,CACNA1C,0.2841,0.8885084269662921,0.7164,0.9998
orantinib,-0.12897469103336334,-0.04905094765126705,-0.18387413024902344,0.16244322061538696,0.14100746333964875,8,8,0.625,FGFR inhibitor,FGFR1,0.1732,0.8239875000000001,0.8268,0.9998
CGP-12177,-0.12880434095859528,-0.0603423019250234,-0.261372447013855,0.23698896169662476,0.1778207327030826,6,6,0.6666666666666666,Adrenergic receptor agonist,ADRB1,0.1884,0.8322,0.8116,0.9998
trifluridine,-0.12876376509666443,-0.12704411894083023,-0.1943867802619934,-0.05626216530799866,0.05238602278785497,4,4,1.0,Thymidylate synthase inhibitor,TYMS,0.2201,0.8543765151515152,0.7799,0.9998
SB-239063,-0.12852856516838074,-0.0659204050898552,-0.24122324585914612,0.20976638793945312,0.14507274492420405,12,12,0.6666666666666666,P38 MAPK inhibitor,MAPK14,0.1415,0.8171086538461538,0.8585,0.9998
alprostadil,-0.1284555196762085,-0.15098634958267212,-0.20989614725112915,-0.09641462564468384,0.04514487764683442,5,5,1.0,Prostanoid receptor agonist,PTGER1,0.2466,0.8629848684210526,0.7537,0.9998
equilin,-0.12824465334415436,-0.035549967736005786,-0.1914179027080536,0.21890006959438324,0.16472964540172919,10,10,0.6,Estrogen receptor agonist,HSD17B1,0.1606,0.8171086538461538,0.8394,0.9998
rifapentine,-0.1276281774044037,-0.06512236595153809,-0.1978098750114441,0.18139198422431946,0.13472765685441485,7,7,0.7142857142857143,RNA polymerase inhibitor,CYP2C8,0.22,0.8543765151515152,0.7804,0.9998
SANT-1,-0.12754705548286438,-0.059981346130371094,-0.1905742883682251,0.20574301481246948,0.15559440217000242,4,4,0.75,Smoothened receptor antagonist,SHH,0.2248,0.8622171641791044,0.7753,0.9998
glimepiride,-0.12752270698547363,-0.06362427771091461,-0.20809543132781982,0.20571058988571167,0.1433157612251758,10,10,0.7,Insulin secretagogue,KCNJ11,0.1648,0.8171086538461538,0.8352,0.9998
CG-930,-0.12738481163978577,-0.09365995228290558,-0.3803536593914032,0.2321869134902954,0.15408413490751371,10,10,0.8,JNK inhibitor,MAPK8,0.1657,0.8171086538461538,0.8343,0.9998
gabazine,-0.12731992825865746,-0.11404121201485395,-0.22248542308807373,0.07130110263824463,0.0855931429054987,8,8,0.875,GABA receptor antagonist,GABRA1,0.1805,0.8239875000000001,0.8196,0.9998
PD-0325901,-0.1267358958721161,-0.05183322727680206,-0.24402984976768494,0.19377025961875916,0.17260948618574215,13,13,0.6153846153846154,MEK inhibitor,MAP2K1,0.1484,0.8171086538461538,0.8521,0.9998
betamethasone,-0.126273512840271,-0.08729720860719681,-0.27920180559158325,0.1869889795780182,0.16571205209782755,12,12,0.6666666666666666,Glucocorticoid receptor agonist,NR3C1,0.1537,0.8171086538461538,0.8463,0.9998
AT-CSC-18,-0.12620052695274353,-0.08688554167747498,-0.31450355052948,0.18281960487365723,0.16399816997992192,8,8,0.75,,,0.1865,0.8322,0.8135,0.9998
mirtazapine,-0.12618428468704224,-0.07298599396433149,-0.18599933385849,0.12379947304725647,0.12501466786514753,7,7,0.7142857142857143,Serotonin receptor antagonist,ADRA2A,0.2261,0.8622171641791044,0.7742,0.9998
cycloheximide,-0.1255272552371025,-0.08521832099982671,-0.2265249788761139,0.16877025365829468,0.12409973854629873,14,14,0.7857142857142857,Protein synthesis inhibitor,RPL3,0.1458,0.8171086538461538,0.8542,0.9998
cinanserin,-0.1249026507139206,-0.08398159220814705,-0.27845558524131775,0.23984423279762268,0.16783326266765922,8,8,0.75,,,0.1927,0.8322,0.8073,0.9998
lonidamine,-0.12459439039230347,-0.06369059615665013,-0.2525632679462433,0.162832573056221,0.15028636996617845,9,9,0.6666666666666666,,,0.1987,0.8461308333333333,0.8021,0.9998
norethindrone,-0.124521404504776,-0.069021741549174,-0.1538448929786682,0.21544450521469116,0.12950523575717515,6,6,0.8333333333333334,Progestogen hormone,PGR,0.2085,0.8543765151515152,0.7915,0.9998
equol,-0.12392927706241608,-0.06231072545051575,-0.21460089087486267,0.1438027322292328,0.14777738407111218,6,6,0.6666666666666666,Estrogen receptor agonist,ESR1,0.2121,0.8543765151515152,0.7879,0.9998
IB-MECA,-0.12375080585479736,-0.10602422555287679,-0.2921642065048218,0.1574140191078186,0.13388339054440268,9,9,0.7777777777777778,Adenosine receptor agonist,ADORA3,0.2037,0.8532024590163935,0.797,0.9998
alvespimycin,-0.12276118993759155,-0.06967183096068245,-0.13505840301513672,0.2194354236125946,0.11863604651621924,7,7,0.8571428571428571,HSP inhibitor,HSP90AA1,0.252,0.8629848684210526,0.7485,0.9998
tropisetron,-0.12272876501083374,-0.08375694023238288,-0.24253731966018677,0.13703763484954834,0.11338022165528831,9,9,0.7777777777777778,Serotonin receptor antagonist,HTR3A,0.2138,0.8543765151515152,0.7865,0.9998
