drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
tubocurarine,-0.03434900939464569,-0.013857460157437758,-0.18080273270606995,0.1453527808189392,0.0944256755872794,11,11,0.6363636363636364,Acetylcholine receptor antagonist,CHRNA2,0.4646,1.0,0.5359,0.9680109540636044
PIK-75,-0.03396555036306381,-0.01824101060628891,-0.11922341585159302,0.07813826203346252,0.07462820488461805,9,9,0.5555555555555556,PI3K inhibitor,PIK3CA,0.4729,1.0,0.5283,0.9641474999999999
metoprolol,-0.0316598117351532,-0.0316598117351532,-0.09933781623840332,0.036018192768096924,0.06767800450325012,2,2,0.5,Adrenergic receptor antagonist,ADRB1,0.2929,0.8994208333333333,0.7071,1.0
nemonapride,-0.030756250023841858,-0.017329731956124306,-0.12620806694030762,0.11134777963161469,0.09681471611497536,8,8,0.5,Dopamine receptor antagonist,DRD2,0.3557,0.9719701570680628,0.6443,0.9978269461077844
geldanamycin,-0.028595834970474243,0.0027372864159670744,-0.11524742841720581,0.13025915622711182,0.07642426705882444,11,11,0.5454545454545454,HSP inhibitor,HSP90AA1,0.4871,1.0,0.5139,0.9480249097472926
galantamine,-0.025593698024749756,-0.008861558777945382,-0.08660861849784851,0.07406771183013916,0.06113486194229026,7,7,0.5714285714285714,Acetylcholinesterase inhibitor,ACHE,0.4991,1.0,0.5014,0.9385179487179487
hyoscyamine,-0.020898491144180298,-0.02249059174209833,-0.12825804948806763,0.06842126697301865,0.08414463967823052,8,8,0.5,,,0.3593,0.9719701570680628,0.6407,0.9978269461077844
zidovudine,-0.020818695425987244,0.000997672478357951,-0.09112250804901123,0.10945561528205872,0.08785551273839419,6,6,0.5,,,0.3549,0.9719701570680628,0.6451,0.9978269461077844
megestrol-acetate,-0.016819894313812256,-0.02260430157184601,-0.13105422258377075,0.07427680492401123,0.08836671827982402,4,4,0.5,DNA inhibitor,PGR,0.3478,0.9719701570680628,0.6522,0.9978269461077844
cyanocobalamin,-0.015853434801101685,-0.015853434801101685,-0.11122369766235352,0.07951682806015015,0.09537026286125183,2,2,0.5,Vitamin B,MMUT,0.3617,0.9719701570680628,0.6383,0.9978269461077844
PD-123319,-0.014442138373851776,-0.011837683618068695,-0.12583675980567932,0.09052476286888123,0.08314662975937819,6,6,0.5,Angiotensin antagonist,AGTR2,0.3721,0.9863774038461539,0.6279,0.9978269461077844
megestrol,-0.01380796730518341,-0.01380796730518341,-0.0751851499080658,0.047569215297698975,0.061377182602882385,2,2,0.5,,,0.3759,0.9863774038461539,0.6241,0.9978269461077844
biotin,-0.012057244777679443,-0.012057244777679443,-0.0730786919593811,0.04896420240402222,0.06102144718170166,2,2,0.5,,,0.3878,0.9863774038461539,0.6122,0.9906284810126583
diltiazem,-0.011321544647216797,-0.003406103700399399,-0.1182144284248352,0.12562981247901917,0.08610077927515643,14,14,0.5,Calcium channel blocker,CACNA1C,0.4013,0.9863774038461539,0.5987,0.9904910543130991
GW-4064,-0.010973230004310608,-0.010973230004310608,-0.08488091826438904,0.06293445825576782,0.07390768826007843,2,2,0.5,FXR agonist,NR1H4,0.3966,0.9863774038461539,0.6034,0.9904910543130991
gestrinone,-0.010803624987602234,-0.0011693847676118214,-0.07301712036132812,0.08642861247062683,0.06227774440544362,6,6,0.5,Progesterone receptor antagonist,ESR1,0.3935,0.9863774038461539,0.6065,0.9904910543130991
cyproterone,-0.010535761713981628,-0.010535761713981628,-0.0904679000377655,0.06939637660980225,0.07993213832378387,2,2,0.5,Androgen receptor antagonist,AR,0.3998,0.9863774038461539,0.6002,0.9904910543130991
AMG-9810,-0.010066002607345581,-0.010066002607345581,-0.10240286588668823,0.08227086067199707,0.09233686327934265,2,2,0.5,TRPV antagonist,TRPV1,0.4039,0.9875258373205742,0.5961,0.9904910543130991
orantinib,-0.009845644235610962,-0.007483301684260368,-0.11147749423980713,0.10316109657287598,0.0828038097006252,8,8,0.5,FGFR inhibitor,FGFR1,0.3933,0.9863774038461539,0.6067,0.9904910543130991
flunarizine,-0.00943593680858612,-0.009996487448612848,-0.1302499771118164,0.08500322699546814,0.07604417788405435,12,12,0.5,Calcium channel blocker,CACNA1H,0.4015,0.9863774038461539,0.5985,0.9904910543130991
dinoprost,-0.008753851056098938,-0.008753851056098938,-0.06007370352745056,0.042566001415252686,0.051319852471351624,2,2,0.5,Prostacyclin analog,PTGDR,0.4147,0.9898,0.5853,0.9904910543130991
naltriben,-0.008364081382751465,-0.008364081382751465,-0.11822181940078735,0.10149365663528442,0.10985773801803589,2,2,0.5,Opioid receptor antagonist,OPRD1,0.4175,0.9898,0.5825,0.9904910543130991
nicergoline,-0.007751382887363434,-0.007751382887363434,-0.08764232695102692,0.07213956117630005,0.07989094406366348,2,2,0.5,Adrenergic receptor antagonist,ADRA1A,0.4229,0.9898,0.5771,0.9904910543130991
josamycin,-0.0070167481899261475,-0.0070167481899261475,-0.08374786376953125,0.06971436738967896,0.0767311155796051,2,2,0.5,,,0.4284,0.9950563636363636,0.5716,0.9904910543130991
lenalidomide,-0.0059700533747673035,0.002816508710384369,-0.08864045143127441,0.09198051691055298,0.06747747067069823,10,10,0.5,Anti-cancer agent,CRBN,0.4221,0.9898,0.5779,0.9904910543130991
veliparib,-0.004745945334434509,0.007855655004580816,-0.11843693256378174,0.1544438600540161,0.09481486963373194,12,12,0.5,PARP inhibitor,PARP2,0.4319,0.9986466063348416,0.5681,0.9904910543130991
dantrolene,-0.0040751248598098755,-0.0040751248598098755,-0.058012813329696655,0.049862563610076904,0.05393768846988678,2,2,0.5,Calcium channel blocker,RYR1,0.4535,1.0,0.5465,0.9696579861111112
dihydrexidine,-0.002811253070831299,0.008642839267849922,-0.09072214365005493,0.14265641570091248,0.08107038531334264,8,8,0.5,Dopamine receptor agonist,DRD1,0.4592,1.0,0.5408,0.9696449122807017
oxiconazole,-0.0021927356719970703,-0.0013463422656059265,-0.0809083878993988,0.07990849018096924,0.068055994522525,4,4,0.5,,,0.4639,1.0,0.5361,0.9680109540636044
mometasone,-0.0018337666988372803,-0.0018337666988372803,-0.05773383378982544,0.05406630039215088,0.05590006709098816,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.4739,1.0,0.5261,0.9635738351254481
siguazodan,-0.001054719090461731,-0.006019230931997299,-0.10720038414001465,0.10127463936805725,0.07724610847012676,8,8,0.5,Phosphodiesterase inhibitor,PDE3A,0.4804,1.0,0.5196,0.9550920863309351
sirolimus,-0.000620722770690918,0.002771750939163295,-0.14435943961143494,0.10425813496112823,0.07133055708395405,22,22,0.5,MTOR inhibitor,FKBP1A,0.4644,1.0,0.5356,0.9680109540636044
roxithromycin,-0.00041272491216659546,-0.00041272491216659546,-0.07517300546169281,0.07434755563735962,0.07476028054952621,2,2,0.5,,,0.4898,1.0,0.5102,0.9446094202898551
pivmecillinam,5.507469177246094e-05,5.507469177246094e-05,-0.05067896842956543,0.05078911781311035,0.05073404312133789,2,2,0.5,,,0.4944,1.0,0.5056,0.9429255474452555
scopolamine,0.00035916268825531006,-0.01741008584698041,-0.1453917920589447,0.11033141613006592,0.0960756267320569,12,12,0.5,Acetylcholine receptor antagonist,CHRM1,0.4899,1.0,0.5101,0.9446094202898551
valsartan,0.00040537118911743164,-0.01193133182823658,-0.1457592248916626,0.11174467206001282,0.09075876785046715,8,8,0.5,Angiotensin receptor antagonist,AGTR1,0.5008,1.0,0.4992,0.9385179487179487
beclomethasone-dipropionate,0.0006300508975982666,0.003221943974494934,-0.08046203851699829,0.08155167102813721,0.07297458891609969,6,6,0.5,Immunosuppressant,NR3C1,0.5001,1.0,0.4999,0.9385179487179487
naltrindole,0.0006385147571563721,0.0072554101546605425,-0.10429239273071289,0.11588507890701294,0.0857255994592254,6,6,0.5,Opioid receptor antagonist,OPRD1,0.5002,1.0,0.4998,0.9385179487179487
voriconazole,0.0012933090329170227,0.002657028536001841,-0.08913928270339966,0.0876232385635376,0.06552698179816667,6,6,0.5,Cytochrome P450 inhibitor,CYP2C19,0.5081,1.0,0.4919,0.9385179487179487
memantine,0.002186886966228485,-0.0035627558827400208,-0.08275973796844482,0.08709919452667236,0.06728978422084889,6,6,0.5,Glutamate receptor antagonist,GRIN1,0.5176,1.0,0.4824,0.9338236842105263
antimycin-a,0.002422221004962921,0.00413934513926506,-0.10528787970542908,0.12260597944259644,0.07395763230678441,12,12,0.5,ATP synthase inhibitor,CYCS,0.5173,1.0,0.4827,0.9338236842105263
tetracycline,0.002670764923095703,0.002670764923095703,-0.0546727180480957,0.06001424789428711,0.057343482971191406,2,2,0.5,,,0.5181,1.0,0.4819,0.9338236842105263
HG-5-113-01,0.0027143582701683044,-0.0002697482705116272,-0.10260933637619019,0.08568033576011658,0.07765003387152673,6,6,0.5,,,0.5246,1.0,0.4754,0.9338236842105263
SANT-1,0.003014087677001953,-0.0016184225678443909,-0.10023266077041626,0.08773079514503479,0.07441198851051901,4,4,0.5,Smoothened receptor antagonist,SHH,0.5184,1.0,0.4816,0.9338236842105263
manumycin-a,0.0034036189317703247,-0.0016599952110222407,-0.12883371114730835,0.11056828498840332,0.08002893611145415,14,14,0.5,NFKB pathway inhibitor,FNTA,0.5304,1.0,0.4696,0.9338236842105263
tunicamycin,0.0038762465119361877,0.0038762465119361877,-0.05857454240322113,0.0663270354270935,0.06245078891515732,2,2,0.5,GLCNAC phosphotransferase inhibitor,GNPTAB,0.5284,1.0,0.4716,0.9338236842105263
lestaurtinib,0.003954082727432251,0.0030002842346827188,-0.07849138975143433,0.07815477252006531,0.06791049099141239,6,6,0.5,JAK inhibitor,FLT3,0.5378,1.0,0.4622,0.9338236842105263
SB-203580,0.004639241844415665,0.00019790072526250566,-0.11534978449344635,0.1173781156539917,0.0867916503862279,14,14,0.5,P38 MAPK inhibitor,MAPK14,0.5441,1.0,0.4559,0.9318596
AZD-7545,0.004872173070907593,0.009112775325775146,-0.09162135422229767,0.10132797062397003,0.07246771726304443,6,6,0.5,,,0.5486,1.0,0.4514,0.9301024193548387
SDZ-NKT-343,0.005899794399738312,0.004228738447030385,-0.07729241251945496,0.07694581151008606,0.06333905846362622,6,6,0.5,Tachykinin antagonist,TACR1,0.5575,1.0,0.4425,0.9285599999999999
pregnenolone,0.006057471036911011,0.019092379670057977,-0.15805590152740479,0.17334261536598206,0.1039881636312299,14,14,0.5,,,0.5593,1.0,0.4407,0.9285599999999999
prednisone,0.00628390908241272,0.006162550300359726,-0.10003919899463654,0.11212158203125,0.09175605651424315,4,4,0.5,Glucocorticoid receptor agonist,NR3C1,0.5494,1.0,0.4506,0.9301024193548387
tobramycin,0.006395161151885986,0.006395161151885986,-0.041390061378479004,0.05418038368225098,0.04778522253036499,2,2,0.5,,,0.5529,1.0,0.4471,0.9287321138211382
acitretin,0.006634622812271118,0.006634622812271118,-0.03230243921279907,0.04557168483734131,0.03893706202507019,2,2,0.5,Retinoid receptor agonist,RARA,0.5548,1.0,0.4452,0.9285599999999999
BIX-02188,0.006995499134063721,0.006995499134063721,-0.06107872724533081,0.07506972551345825,0.06807422637939453,2,2,0.5,,,0.5587,1.0,0.4413,0.9285599999999999
curcumin,0.007461166009306908,0.0033147211652249098,-0.16769486665725708,0.11072918772697449,0.08448801997738077,16,16,0.5,Lipoxygenase inhibitor,PTGS1,0.5559,1.0,0.4441,0.9285599999999999
limonin,0.0076789408922195435,0.0076789408922195435,-0.03427046537399292,0.04962834715843201,0.04194940626621246,2,2,0.5,,,0.5647,1.0,0.4353,0.9285599999999999
celastrol,0.007738366723060608,0.0019845267136891684,-0.09554660320281982,0.10701170563697815,0.07561158167672669,6,6,0.5,,,0.5756,1.0,0.4244,0.9285599999999999
prednisolone,0.007816851139068604,0.007816851139068604,-0.06761270761489868,0.08324640989303589,0.07542955875396729,2,2,0.5,,,0.5662,1.0,0.4338,0.9285599999999999
asiatic-acid,0.009136438369750977,0.009136438369750977,-0.12245023250579834,0.1407231092453003,0.13158667087554932,2,2,0.5,,,0.5772,1.0,0.4228,0.9285599999999999
nimodipine,0.009662151336669922,-0.0007959771901369095,-0.08699165284633636,0.08921301364898682,0.0703351456607297,8,8,0.5,Calcium channel blocker,NR3C2,0.5925,1.0,0.4075,0.9133004385964911
fenretinide,0.00976473093032837,0.020939311633507412,-0.11362424492835999,0.12089645862579346,0.07877391989867884,12,12,0.5,Apoptosis stimulant,RARA,0.5806,1.0,0.4194,0.9285599999999999
lacidipine,0.010570049285888672,0.009477573136488596,-0.07544106245040894,0.10373498499393463,0.06644571590351107,6,6,0.5,Calcium channel blocker,CACNA1C,0.5965,1.0,0.4035,0.9121462555066079
fluvastatin,0.011345412582159042,0.011345412582159042,-0.05839669704437256,0.08108752220869064,0.0697421096265316,2,2,0.5,HMGCR inhibitor,HMGCR,0.5948,1.0,0.4052,0.9121462555066079
AT-CSC-07,0.01265845075249672,-0.007517179474234581,-0.10620835423469543,0.07328823953866959,0.06946429166691505,8,8,0.5,,,0.6097,1.0,0.3903,0.9121462555066079
zonisamide,0.012665405869483948,0.012665405869483948,-0.06475627422332764,0.09008708596229553,0.07742168009281158,2,2,0.5,Sodium channel blocker,SCN11A,0.6041,1.0,0.3959,0.9121462555066079
atorvastatin,0.013115450739860535,0.010776200331747532,-0.08566167950630188,0.10808490216732025,0.07010129036975225,8,8,0.5,HMGCR inhibitor,DPP4,0.6116,1.0,0.3884,0.9121462555066079
meropenem,0.01369825005531311,0.01369825005531311,-0.03707742691040039,0.06447392702102661,0.0507756769657135,2,2,0.5,,,0.6123,1.0,0.3877,0.9121462555066079
ouabain,0.01375981792807579,0.011233996599912643,-0.0856291651725769,0.11942639946937561,0.07488512115522467,14,14,0.5,ATPase inhibitor,ATP1A1,0.5959,1.0,0.4041,0.9121462555066079
norethindrone,0.01457640528678894,0.0034482975800832114,-0.10138219594955444,0.09238046407699585,0.07647243793267493,6,6,0.5,Progestogen hormone,PGR,0.6177,1.0,0.3823,0.9121462555066079
icariin,0.015007145702838898,0.015007145702838898,-0.05842834711074829,0.08844263851642609,0.07343549281358719,2,2,0.5,,,0.6233,1.0,0.3767,0.9121462555066079
amikacin,0.015061140060424805,0.015061140060424805,-0.05510389804840088,0.08522617816925049,0.07016503810882568,2,2,0.5,,,0.624,1.0,0.376,0.9121462555066079
calcifediol,0.015758231282234192,0.015758231282234192,-0.03455200791358948,0.06606847047805786,0.05031023919582367,2,2,0.5,Vitamin D receptor agonist,VDR,0.628,1.0,0.372,0.9121462555066079
saxagliptin,0.01885887235403061,0.01885887235403061,-0.045399025082588196,0.08311676979064941,0.0642578974366188,2,2,0.5,Dipeptidyl peptidase inhibitor,DPP4,0.6472,1.0,0.3528,0.9059336683417085
triprolidine,0.0201970636844635,0.006449779495596886,-0.10162726044654846,0.09952610731124878,0.08374125514528424,8,8,0.5,Histamine receptor antagonist,HRH1,0.6296,1.0,0.3704,0.9121462555066079
