drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
floxuridine,-0.1550535410642624,-0.06347194500267506,-0.24034720659255981,0.2564197778701782,0.1739223522423348,8,8,0.625,,,0.0425,0.5005477272727273,0.9575,1.0
azacitidine,-0.1533326953649521,-0.12892737860480943,-0.31813758611679077,0.18157267570495605,0.15475845126003443,12,12,0.8333333333333334,DNA methyltransferase inhibitor,DNMT1,0.024,0.46273888888888887,0.976,1.0
clofarabine,-0.15306618809700012,-0.12263088838921653,-0.3046954572200775,0.16989201307296753,0.1533843350009156,9,9,0.7777777777777778,Ribonucleoside reductase inhibitor,POLA1,0.0497,0.5267945454545455,0.9505,1.0
cilomilast,-0.1525331363081932,-0.08409041911363602,-0.1589992493391037,0.247612863779068,0.1486055097759345,6,6,0.8333333333333334,Phosphodiesterase inhibitor,PDE4A,0.0716,0.5901225806451613,0.9284,1.0
cytarabine,-0.1517799198627472,-0.08262983756139874,-0.2799665927886963,0.1349772810935974,0.15436401846856368,8,8,0.625,Ribonucleotide reductase inhibitor,POLA1,0.0542,0.5267945454545455,0.9458,1.0
topotecan,-0.1514091044664383,-0.14000519778993395,-0.27556318044662476,0.08117413520812988,0.0969520011381485,9,9,0.8888888888888888,Topoisomerase inhibitor,TOP1,0.0567,0.5267945454545455,0.9437,1.0
bortezomib,-0.1502908542752266,-0.16901806617776552,-0.3422638177871704,-0.07065217196941376,0.07487790768290468,12,12,1.0,Proteasome inhibitor,PSMB1,0.0314,0.46273888888888887,0.9686,1.0
alvespimycin,-0.14994901418685913,-0.08107476575034005,-0.21028780937194824,0.1551983803510666,0.13440342100321995,7,7,0.7142857142857143,HSP inhibitor,HSP90AA1,0.0796,0.6184602941176471,0.9208,1.0
puromycin,-0.14979836344718933,-0.13778158345005728,-0.28766104578971863,0.16237136721611023,0.10899136255099078,11,11,0.9090909090909091,,,0.0431,0.5005477272727273,0.9573,1.0
triptolide,-0.14954346418380737,-0.11719629594257899,-0.22071707248687744,0.2153981626033783,0.1409557273332545,7,7,0.8571428571428571,,,0.0811,0.6184602941176471,0.9193,1.0
etoposide,-0.14931166172027588,-0.15183363990350204,-0.2503591775894165,-0.09039813280105591,0.05111639262268341,11,11,1.0,Topoisomerase inhibitor,TOP2A,0.0444,0.5041866666666667,0.9559,1.0
ceforanide,-0.1492537334561348,-0.1492537334561348,-0.1576666235923767,-0.14084084331989288,0.008412890136241913,2,2,1.0,,,0.1698,0.8676780000000001,0.8303,1.0
vinblastine,-0.14899879693984985,-0.04431617489227882,-0.23548021912574768,0.21053117513656616,0.16661478163513616,13,13,0.6153846153846154,Tubulin inhibitor,TUBB,0.0326,0.46273888888888887,0.9675,1.0
cyclosporin-a,-0.148065984249115,-0.08352213352918625,-0.30147403478622437,0.23863214254379272,0.15938453888259355,16,16,0.6875,Calcineurin inhibitor,PPIA,0.0227,0.46273888888888887,0.9773,1.0
epirubicin,-0.14804857969284058,-0.1477955679098765,-0.2099633514881134,-0.08761703968048096,0.045388689113706644,6,6,1.0,Topoisomerase inhibitor,TOP2A,0.0922,0.6401310810810811,0.9078,1.0
XMD-16144,-0.14778205752372742,-0.14106100797653198,-0.24090340733528137,-0.0693427324295044,0.06453890412368996,5,5,1.0,,,0.1292,0.7653252873563218,0.8712,1.0
aloisine,-0.1475387066602707,-0.0715946691731612,-0.21311530470848083,0.16996154189109802,0.1484751183457931,12,12,0.6666666666666666,CDK inhibitor,CDK2,0.0394,0.5005477272727273,0.9606,1.0
