drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
nimodipine,-0.007697843015193939,-0.011809337884187698,-0.1940113753080368,0.11343321204185486,0.09652859762359399,8,8,0.5,Calcium channel blocker,NR3C2,0.4342,0.9481888888888889,0.5658,1.0
SB-239063,-0.0071074217557907104,-0.01573910191655159,-0.1841973066329956,0.11472801864147186,0.10488264078356957,12,12,0.5,P38 MAPK inhibitor,MAPK14,0.4489,0.9581250000000001,0.5511,1.0
ivermectin,-0.006499037146568298,-0.006499037146568298,-0.07348713278770447,0.06048905849456787,0.06698809564113617,2,2,0.5,,,0.4373,0.9508948936170214,0.5627,1.0
GSK-690693,-0.006038546562194824,0.024663756291071575,-0.16267278790473938,0.27740800380706787,0.16113693904581758,6,6,0.5,Akt inhibitor,AKT3,0.4468,0.9581250000000001,0.5532,1.0
megestrol,-0.004985064268112183,-0.004985064268112183,-0.04745912551879883,0.03748899698257446,0.042474061250686646,2,2,0.5,,,0.4489,0.9581250000000001,0.5511,1.0
azithromycin,-0.00421702116727829,-0.0022741680343945823,-0.11944714188575745,0.13525965809822083,0.09919520050369011,6,6,0.5,,,0.4626,0.9609292682926829,0.5374,1.0
milnacipran,-0.0030254125595092773,-0.018620769182840984,-0.18169301748275757,0.07674717903137207,0.09296031617197645,6,6,0.5,Serotonin reuptake inhibitor,SLC6A2,0.4738,0.9735678714859437,0.5262,1.0
valsartan,-0.0025664418935775757,-0.00734280701726675,-0.13520625233650208,0.0956164002418518,0.08600716333194745,8,8,0.5,Angiotensin receptor antagonist,AGTR1,0.4744,0.9735678714859437,0.5256,1.0
hesperidin,-0.0011885017156600952,0.0022084390123685202,-0.09444385766983032,0.1175445169210434,0.08811801208812939,6,6,0.5,,,0.4892,0.9841779527559055,0.5108,1.0
orantinib,-0.0009220689535140991,-0.001316731795668602,-0.10875517129898071,0.09045478701591492,0.07754550392906949,8,8,0.5,FGFR inhibitor,FGFR1,0.4916,0.9851278431372549,0.5085,1.0
pravastatin,-0.0008686482906341553,0.007542954136927922,-0.16421398520469666,0.17549020051956177,0.1154614839824926,12,12,0.5,HMGCR inhibitor,HMGCR,0.5022,0.9939837837837838,0.4978,1.0
ibutilide,6.314367055892944e-05,6.314367055892944e-05,-0.05141635239124298,0.05154263973236084,0.05147949606180191,2,2,0.5,Potassium channel blocker,KCNH2,0.4865,0.9841779527559055,0.5135,1.0
OMDM-2,0.00019508600234985352,0.00019508600234985352,-0.07023221254348755,0.07062238454818726,0.0704272985458374,2,2,0.5,,,0.4873,0.9841779527559055,0.5127,1.0
memantine,0.00020534545183181763,0.003982556362946828,-0.08086767792701721,0.10791325569152832,0.06980517917561335,6,6,0.5,Glutamate receptor antagonist,GRIN1,0.5038,0.9939837837837838,0.4962,1.0
camptothecin,0.0008799731731414795,0.023022614419460297,-0.07511663436889648,0.15966635942459106,0.09679345270198327,8,8,0.5,Topoisomerase inhibitor,TOP1,0.508,0.9984153846153847,0.492,0.9976666666666667
rimantadine,0.001436479389667511,0.001436479389667511,-0.054679468274116516,0.05755242705345154,0.05611594766378403,2,2,0.5,,,0.4955,0.9883972762645915,0.5045,1.0
guanadrel,0.0016464591026306152,0.0016464591026306152,-0.07627487182617188,0.0795677900314331,0.07792133092880249,2,2,0.5,Adrenergic inhibitor,SLC6A2,0.4971,0.9883972762645915,0.5029,1.0
curcumin,0.003000780940055847,-0.01359684206545353,-0.22419583797454834,0.13494032621383667,0.10165272912564847,16,16,0.5,Lipoxygenase inhibitor,PTGS1,0.5412,1.0,0.4588,0.9608475409836066
HG-5-88-01,0.003861241042613983,0.014144666492938995,-0.09581977128982544,0.15463203191757202,0.10584956101258562,6,6,0.5,,,0.536,1.0,0.464,0.9638373983739837
toremifene,0.004092782735824585,0.009638329967856407,-0.12355734407901764,0.14161545038223267,0.1048668124089881,8,8,0.5,Estrogen receptor antagonist,ESR1,0.5391,1.0,0.4609,0.9613057142857142
flunarizine,0.004820242524147034,0.006979919970035553,-0.16349422931671143,0.1721048653125763,0.10584557689876956,12,12,0.5,Calcium channel blocker,CACNA1H,0.5542,1.0,0.4458,0.9565748953974896
meropenem,0.005522042512893677,0.005522042512893677,-0.043941378593444824,0.05498546361923218,0.0494634211063385,2,2,0.5,,,0.5258,1.0,0.4742,0.9731574297188755
diltiazem,0.0055713653564453125,-0.008114694484642573,-0.14874136447906494,0.12456464767456055,0.09737236704552703,14,14,0.5,Calcium channel blocker,CACNA1C,0.5626,1.0,0.4374,0.9470822033898305
mifepristone,0.005758225917816162,0.010948551552636283,-0.11815029382705688,0.1340767741203308,0.0929284667193292,14,14,0.5,Progesterone receptor antagonist,NR3C1,0.564,1.0,0.436,0.9470822033898305
AMG-9810,0.006070360541343689,0.006070360541343689,-0.0922701358795166,0.10441085696220398,0.09834049642086029,2,2,0.5,TRPV antagonist,TRPV1,0.5292,1.0,0.4708,0.970075806451613
olopatadine,0.006176114082336426,0.006176114082336426,-0.05500498414039612,0.06735721230506897,0.061181098222732544,2,2,0.5,Histamine receptor antagonist,HRH1,0.5304,1.0,0.4696,0.970075806451613
rimexolone,0.007621333003044128,0.007621333003044128,-0.058476537466049194,0.07371920347213745,0.06609787046909332,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.542,1.0,0.458,0.9608475409836066
brivanib,0.007878001779317856,0.02012526523321867,-0.1255401372909546,0.22411879897117615,0.12681756305977307,8,8,0.5,FGFR inhibitor,FGFR1,0.5679,1.0,0.4321,0.9470822033898305
noscapine,0.007893949747085571,0.007893347491820654,-0.1504037082195282,0.13086295127868652,0.09313497401283452,12,12,0.5,Tubulin inhibitor,SIGMAR1,0.5785,1.0,0.4215,0.9434532751091703
cisapride,0.009568609297275543,0.007649297825992107,-0.1041223406791687,0.11705058813095093,0.07772874235268949,8,8,0.5,Serotonin receptor agonist,HTR4,0.5781,1.0,0.4219,0.9434532751091703
ibrutinib,0.010058924555778503,0.010273376745837075,-0.10722118616104126,0.14401403069496155,0.09779976131781742,14,14,0.5,BTK inhibitor,BTK,0.5915,1.0,0.4085,0.94024
voriconazole,0.010243237018585205,-0.0024314175049463906,-0.16222819685935974,0.13405320048332214,0.1083434369595859,6,6,0.5,Cytochrome P450 inhibitor,CYP2C19,0.586,1.0,0.414,0.94024
tetracycline,0.010415719822049141,0.010415719822049141,-0.045202236622571945,0.06603367626667023,0.055617956444621086,2,2,0.5,,,0.5634,1.0,0.4366,0.9470822033898305
siguazodan,0.011791586875915527,0.016815543174743652,-0.09346330165863037,0.13940578699111938,0.08960123477865177,8,8,0.5,Phosphodiesterase inhibitor,PDE3A,0.5913,1.0,0.4087,0.94024
sirolimus,0.01203186810016632,0.0006679221987724304,-0.1466456949710846,0.13638192415237427,0.0890455988425516,22,22,0.5,MTOR inhibitor,FKBP1A,0.5907,1.0,0.4093,0.94024
AT-CSC-18,0.012337863445281982,-0.006360430270433426,-0.18734648823738098,0.12769222259521484,0.12638572219913033,8,8,0.5,,,0.5937,1.0,0.4063,0.94024
ranitidine,0.013146981596946716,0.001441443959871928,-0.179521381855011,0.11322686076164246,0.09176506992522913,12,12,0.5,Histamine receptor antagonist,HRH2,0.6078,1.0,0.3922,0.9278435185185185
naltriben,0.013973012566566467,0.013973012566566467,-0.1326177716255188,0.16056379675865173,0.14659078419208527,2,2,0.5,Opioid receptor antagonist,OPRD1,0.5876,1.0,0.4124,0.94024
piperacillin,0.01529499888420105,0.01529499888420105,-0.0955599844455719,0.126149982213974,0.11085498332977295,2,2,0.5,,,0.5949,1.0,0.4051,0.94024
saquinavir,0.017315709963440895,0.014481448257962862,-0.09541931748390198,0.10800153017044067,0.08619271328013987,6,6,0.5,,,0.6208,1.0,0.3792,0.9155018691588785
oxandrolone,0.017452791333198547,0.017452791333198547,-0.06991291046142578,0.10481849312782288,0.08736570179462433,2,2,0.5,Androgen receptor agonist,AR,0.6082,1.0,0.3918,0.9278435185185185
BI-2536,0.019061289727687836,0.017754434297482174,-0.09710118174552917,0.14810580015182495,0.09113146412933285,12,12,0.5,PLK inhibitor,PLK1,0.6212,1.0,0.3788,0.9155018691588785
dorzolamide,0.020584499463438988,0.020584499463438988,-0.058020640164613724,0.0991896390914917,0.07860513962805271,2,2,0.5,Carbonic anhydrase inhibitor,CA1,0.6259,1.0,0.3741,0.9146655502392345
mometasone,0.020992115139961243,0.020992115139961243,-0.058652132749557495,0.10063636302947998,0.07964424788951874,2,2,0.5,Glucocorticoid receptor agonist,NR3C1,0.6282,1.0,0.3718,0.9134125
reserpine,0.021006494760513306,0.021006494760513306,-0.041011929512023926,0.08302491903305054,0.06201842427253723,2,2,0.5,Vesicular monoamine transporter inhibitor,SLC18A1,0.6283,1.0,0.3717,0.9134125
zonisamide,0.021518856287002563,0.021518856287002563,-0.10718733072280884,0.15022504329681396,0.1287061870098114,2,2,0.5,Sodium channel blocker,SCN11A,0.6302,1.0,0.3698,0.9134125
ceforanide,0.024658288806676865,0.024658288806676865,-0.0907474234700203,0.14006400108337402,0.11540571227669716,2,2,0.5,,,0.6473,1.0,0.3527,0.8988034653465347
serotonin,0.02580314129590988,0.02580314129590988,-0.04288889467716217,0.09449517726898193,0.06869203597307205,2,2,0.5,Growth factor receptor activator,HTR1A,0.6531,1.0,0.3469,0.8988034653465347
ZG-10,0.02630677819252014,0.02630677819252014,-0.04177480936050415,0.09438836574554443,0.06808158755302429,2,2,0.5,,,0.6558,1.0,0.3442,0.8988034653465347
