drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
OMDM-2,0.009769529104232788,0.009769529104232788,-0.07844758033752441,0.09798663854598999,0.0882171094417572,2,2,0.5,,,0.5393,0.9463999999999999,0.4607,1.0
norethindrone,0.010494617745280266,0.01042866644759973,-0.06641429662704468,0.092985600233078,0.06335045480870416,6,6,0.5,Progestogen hormone,PGR,0.5554,0.9588155405405405,0.4446,1.0
triamcinolone,0.010804995894432068,0.0076745785772800446,-0.19515889883041382,0.14727550745010376,0.12207151590984026,8,8,0.5,Glucocorticoid receptor agonist,NR3C1,0.5458,0.9518901023890785,0.4542,1.0
zaprinast,0.017272770404815674,0.011096090078353882,-0.12447190284729004,0.14084085822105408,0.1042924492376829,6,6,0.5,Phosphodiesterase inhibitor,PDE5A,0.5861,0.9818615141955835,0.4139,1.0
megestrol,0.018260225653648376,0.018260225653648376,-0.0853855311870575,0.12190598249435425,0.10364575684070587,2,2,0.5,,,0.5878,0.9818615141955835,0.4122,1.0
CGP-12177,0.019396677613258362,0.020671645800272625,-0.19166260957717896,0.1688474416732788,0.12298811599841913,6,6,0.5,Adrenergic receptor agonist,ADRB1,0.5941,0.9818615141955835,0.4059,1.0
terbutaline,0.02011263370513916,0.02011263370513916,-0.09871178865432739,0.1389370560646057,0.11882442235946655,2,2,0.5,Adrenergic receptor agonist,ADRB2,0.5986,0.9818615141955835,0.4014,1.0
prednicarbate,0.020307183265686035,0.020307183265686035,-0.08135288953781128,0.12196725606918335,0.10166007280349731,2,2,0.5,Phospholipase activator,NR3C1,0.5995,0.9818615141955835,0.4005,1.0
limonin,0.02164396643638611,0.02164396643638611,-0.05128028988838196,0.09456822276115417,0.07292425632476807,2,2,0.5,,,0.606,0.9818615141955835,0.394,1.0
etodolac,0.025799930095672607,-0.01237781752239574,-0.17592936754226685,0.16536273062229156,0.11611721626573425,11,11,0.45454545454545453,Cyclooxygenase inhibitor,PTGS2,0.4719,0.9085279411764705,0.5289,1.0
safinamide,0.027173921465873718,0.02484113226334254,-0.11324143409729004,0.13515441119670868,0.09852507182977617,6,6,0.5,Glutamate inhibitor,MAOB,0.6159,0.9835153125,0.3841,1.0
