drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
PD-166793,-0.03867997229099274,-0.03867997229099274,-0.11649957299232483,0.039139628410339355,0.07781960070133209,2,2,0.5,Collagenase inhibitor,MMP2,0.2951,0.8290770053475935,0.7049,1.0
tropisetron,-0.03834480047225952,-0.0010783647497495015,-0.14717692136764526,0.12168838083744049,0.08521303525505768,9,9,0.5555555555555556,Serotonin receptor antagonist,HTR3A,0.4543,0.9429708502024291,0.5465,1.0
mephentermine,-0.03830140084028244,-0.03830140084028244,-0.12328064441680908,0.0466778427362442,0.08497924357652664,2,2,0.5,,,0.2959,0.8290770053475935,0.7041,1.0
IB-MECA,-0.03805592656135559,-0.0027288016345765856,-0.09640246629714966,0.10672098398208618,0.07313720333579711,9,9,0.5555555555555556,Adenosine receptor agonist,ADORA3,0.4558,0.9429708502024291,0.545,1.0
esculin,-0.0370902419090271,-0.026244533061981202,-0.11513087153434753,0.07253459095954895,0.07946089026591314,5,5,0.6,,,0.4772,0.9685324324324324,0.5234,1.0
icariin,-0.03647330403327942,-0.03647330403327942,-0.12738370895385742,0.054437100887298584,0.090910404920578,2,2,0.5,,,0.3009,0.8290770053475935,0.6991,1.0
oxantel,-0.03578898310661316,-0.03578898310661316,-0.1176828145980835,0.04610484838485718,0.08189383149147034,2,2,0.5,,,0.3024,0.8290770053475935,0.6976,1.0
amikacin,-0.03560292720794678,-0.03560292720794678,-0.11565190553665161,0.04444605112075806,0.08004897832870483,2,2,0.5,,,0.3027,0.8290770053475935,0.6973,1.0
progesterone,-0.034763187170028687,0.018450621101591323,-0.11300164461135864,0.19025260210037231,0.10510687371969787,9,9,0.5555555555555556,Progesterone receptor agonist,CYP17A1,0.4784,0.9685324324324324,0.5224,1.0
noscapine,-0.032824136316776276,-0.012152185042699179,-0.1256777048110962,0.10952785611152649,0.07346113053337086,12,12,0.5833333333333334,Tubulin inhibitor,SIGMAR1,0.3876,0.9014729957805907,0.6125,1.0
ozagrel,-0.03248080611228943,0.004138214247567313,-0.10816690325737,0.1395193636417389,0.08273296214253946,7,7,0.5714285714285714,Thromboxane synthase inhibitor,TBXAS1,0.4879,0.9685324324324324,0.5123,1.0
naltrexone,-0.03213745355606079,-0.022937046156989202,-0.13045495748519897,0.07532599568367004,0.08156662037792668,9,9,0.5555555555555556,Opioid receptor antagonist,OPRD1,0.4908,0.9685324324324324,0.5098,1.0
NNC-63-0532,-0.0287492573261261,-0.0287492573261261,-0.12598758935928345,0.06848907470703125,0.09723833203315735,2,2,0.5,Opioid receptor agonist,OPRL1,0.3241,0.8508805128205128,0.6759,1.0
guanadrel,-0.02421852946281433,-0.02421852946281433,-0.09193122386932373,0.04349416494369507,0.0677126944065094,2,2,0.5,Adrenergic inhibitor,SLC6A2,0.3455,0.8827525,0.6545,1.0
GW-4064,-0.020705223083496094,-0.020705223083496094,-0.08671104907989502,0.04530060291290283,0.06600582599639893,2,2,0.5,FXR agonist,NR1H4,0.3595,0.9012613953488372,0.6405,1.0
