drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
paroxetine,-0.1454322636127472,-0.11209803260862827,-0.20748615264892578,0.11757338047027588,0.09574361820117674,8,8,0.875,Selective serotonin reuptake inhibitor,SLC6A4,0.0439,0.6893679245283019,0.9561,0.9970087475149105
voriconazole,-0.1452520191669464,-0.1860098789135615,-0.30671823024749756,-0.11372485756874084,0.07657716662770159,6,6,1.0,Cytochrome P450 inhibitor,CYP2C19,0.0674,0.6893679245283019,0.9326,0.9970087475149105
resveratrol,-0.14437776803970337,-0.07672031901099464,-0.2974799871444702,0.21820247173309326,0.16140846642080994,11,11,0.7272727272727273,SIRT activator,SIRT1,0.0282,0.6893679245283019,0.9718,0.9970087475149105
ribavirin,-0.14433719217777252,-0.12402810156345367,-0.25627297163009644,0.11019182205200195,0.116465496019521,6,6,0.8333333333333334,Antiviral,IMPDH1,0.0703,0.6893679245283019,0.9297,0.9970087475149105
guanadrel,-0.1437964141368866,-0.1437964141368866,-0.19491314888000488,-0.09267967939376831,0.051116734743118286,2,2,1.0,Adrenergic inhibitor,SLC6A2,0.1472,0.769080808080808,0.8528,0.9970087475149105
BIX-02188,-0.14370179176330566,-0.14370179176330566,-0.15119153261184692,-0.1362120509147644,0.00748974084854126,2,2,1.0,,,0.1475,0.769080808080808,0.8525,0.9970087475149105
sulbactam,-0.143350288271904,-0.143350288271904,-0.143350288271904,-0.143350288271904,0.0,1,1,1.0,,,0.248,0.8504499999999998,0.7521,0.9970087475149105
mitomycin-c,-0.14285908639431,-0.0933932512998581,-0.3264564871788025,0.1552022099494934,0.17294014487993647,6,6,0.6666666666666666,,,0.077,0.7019526315789474,0.923,0.9970087475149105
miglitol,-0.142561674118042,-0.08981813862919807,-0.1771937608718872,0.1030445545911789,0.11247271661348013,4,4,0.75,Glucosidase inhibitor,GAA,0.1092,0.7306083333333333,0.8909,0.9970087475149105
NVP-AUY922,-0.14247150719165802,-0.10485614910721779,-0.2545515298843384,0.13537386059761047,0.13182766771606302,10,10,0.8,HSP inhibitor,HSP90AA1,0.0373,0.6893679245283019,0.9627,0.9970087475149105
halcinonide,-0.14105648547410965,-0.08054834355910619,-0.20087063312530518,0.09488785266876221,0.12561815781527413,6,6,0.6666666666666666,Glucocorticoid receptor agonist,NR3C1,0.0838,0.7136966666666668,0.9162,0.9970087475149105
minoxidil,-0.14103400707244873,-0.08865596188439263,-0.33662307262420654,0.151678204536438,0.15005722567039073,9,9,0.6666666666666666,Vasodilator,ABCC9,0.0538,0.6893679245283019,0.9463,0.9970087475149105
