drug,median_score,mean_score,min_score,max_score,std_score,n_signatures,n_cell_lines,frac_negative,moa,target,pval_reversal,fdr_reversal,pval_mimicking,fdr_mimicking
aloisine,-0.12335367500782013,-0.08614121253291766,-0.29928719997406006,0.14004790782928467,0.12825752475002625,12,12,0.75,CDK inhibitor,CDK2,0.061,0.6346620000000001,0.939,1.0
thapsigargin,-0.12323200702667236,-0.06772482064035204,-0.30844664573669434,0.19511252641677856,0.15890296790870276,9,9,0.6666666666666666,ATPase inhibitor,ATP2A1,0.0992,0.7377112676056338,0.9013,1.0
fluocinonide,-0.12292158603668213,-0.12292158603668213,-0.1353778839111328,-0.11046528816223145,0.012456297874450684,2,2,1.0,,,0.1819,0.8831622641509435,0.8181,1.0
CGS-21680,-0.1226625144481659,-0.1226625144481659,-0.157494455575943,-0.0878305733203888,0.0348319411277771,2,2,1.0,Adenosine receptor agonist,ADORA1,0.1831,0.8831622641509435,0.8169,1.0
oxantel,-0.12262281775474548,-0.12262281775474548,-0.19180330634117126,-0.0534423291683197,0.06918048858642578,2,2,1.0,,,0.1832,0.8831622641509435,0.8168,1.0
cefixime,-0.12230825424194336,-0.10117428998152415,-0.21394801139831543,0.2356821745634079,0.12393415476132222,9,9,0.8888888888888888,,,0.1014,0.7377112676056338,0.899,1.0
verteporfin,-0.1210799403488636,-0.1210799403488636,-0.14691957831382751,-0.09524030238389969,0.025839637964963913,2,2,1.0,,,0.189,0.898471304347826,0.811,1.0
rifabutin,-0.12070746719837189,-0.0872022317988532,-0.15678757429122925,0.07862639427185059,0.0733615782900688,7,7,0.8571428571428571,,,0.1351,0.8218583333333334,0.865,1.0
GW-5074,-0.12038218975067139,-0.05177963152527809,-0.2559794485569,0.2545739412307739,0.17370113856081934,8,8,0.625,RAF inhibitor,RAF1,0.1135,0.754052564102564,0.8865,1.0
fulvestrant,-0.11997410655021667,-0.025118968553013273,-0.14873725175857544,0.20308008790016174,0.1311226416441671,9,9,0.6666666666666666,Estrogen receptor antagonist,ESR1,0.1119,0.754052564102564,0.8888,1.0
ipratropium,-0.11910337209701538,-0.07322822014490764,-0.17755669355392456,0.15774774551391602,0.1208249843472244,9,9,0.7777777777777778,Acetylcholine receptor antagonist,CHRM1,0.1151,0.754052564102564,0.8853,1.0
afatinib,-0.11854711174964905,-0.0919068091445499,-0.2771209478378296,0.1570855975151062,0.12704329922471524,9,9,0.7777777777777778,EGFR inhibitor,EGFR,0.1183,0.765206329113924,0.8822,1.0
prednicarbate,-0.11788080632686615,-0.11788080632686615,-0.13703662157058716,-0.09872499108314514,0.01915581524372101,2,2,1.0,Phospholipase activator,NR3C1,0.1978,0.898471304347826,0.8022,1.0
losartan,-0.11777406930923462,-0.06810116171836852,-0.19105836749076843,0.235731840133667,0.15814840159770285,5,5,0.8,Angiotensin receptor antagonist,AGTR1,0.1968,0.898471304347826,0.8034,1.0
granisetron,-0.11679400503635406,-0.07268807291984558,-0.20229709148406982,0.14195165038108826,0.12646426541731384,6,6,0.6666666666666666,Serotonin receptor antagonist,HTR3A,0.1513,0.8426177083333334,0.8487,1.0
cortisone-acetate,-0.11638182401657104,-0.02773416042327881,-0.18887650966644287,0.2130424976348877,0.15962138433798118,7,7,0.5714285714285714,Glucocorticoid receptor agonist,NR3C1,0.1521,0.8426177083333334,0.8483,1.0
ezetimibe,-0.11539849638938904,-0.11377451249531337,-0.2721066176891327,0.09609121084213257,0.13975857905942865,7,7,0.7142857142857143,Cholesterol inhibitor,NPC1L1,0.1565,0.8426177083333334,0.8437,1.0
CPCCOEt,-0.11458900570869446,-0.11458900570869446,-0.11458900570869446,-0.11458900570869446,0.0,1,1,1.0,Glutamate receptor antagonist,GRM1,0.3207,0.9472699421965318,0.6796,1.0
tazobactam,-0.11415278539061546,-0.11415278539061546,-0.13330861926078796,-0.09499695152044296,0.0191558338701725,2,2,1.0,,,0.2068,0.9071305785123966,0.7932,1.0
nimodipine,-0.11384157091379166,-0.05273439548909664,-0.1540544629096985,0.12755265831947327,0.11147759663890701,8,8,0.625,Calcium channel blocker,NR3C2,0.1413,0.8286329545454545,0.8587,1.0
brucine,-0.11382916569709778,-0.10894445010593959,-0.21291500329971313,0.09755954146385193,0.09178992513745354,7,7,0.8571428571428571,,,0.1654,0.853731313131313,0.835,1.0
AT-CSC-07,-0.11362966895103455,-0.06873973831534386,-0.1828920841217041,0.16278356313705444,0.13159804033430933,8,8,0.75,,,0.1421,0.8286329545454545,0.8579,1.0
sildenafil,-0.1131487488746643,-0.0691058248281479,-0.17927828431129456,0.28323444724082947,0.13782078727479655,10,10,0.8,Phosphodiesterase inhibitor,PDE5A,0.1226,0.7727317073170732,0.8774,1.0
vinpocetine,-0.11215302348136902,-0.02821614717443784,-0.19165265560150146,0.29196682572364807,0.1695307952199971,12,12,0.6666666666666666,Sodium channel blocker,PDE1A,0.1077,0.7539,0.8923,1.0
mifepristone,-0.11197175085544586,-0.05618996811764581,-0.23609104752540588,0.14807170629501343,0.1397259733128352,14,14,0.6428571428571429,Progesterone receptor antagonist,NR3C1,0.0938,0.7377112676056338,0.9062,1.0
lacidipine,-0.11166135221719742,-0.08272634694973628,-0.2222881019115448,0.10010892152786255,0.11668828947553359,6,6,0.6666666666666666,Calcium channel blocker,CACNA1C,0.174,0.871705882352941,0.826,1.0
estriol,-0.1111125648021698,-0.04789889317292433,-0.2226870059967041,0.16081362962722778,0.1352367869274422,13,13,0.5384615384615384,Estrogen receptor agonist,ESR1,0.113,0.754052564102564,0.8875,1.0
ceramide,-0.11082953214645386,-0.03671677623476301,-0.2164708971977234,0.2393026053905487,0.15978019792047818,7,7,0.7142857142857143,,,0.1813,0.8831622641509435,0.8194,1.0
apigenin,-0.1093694269657135,-0.10403573856903957,-0.29217711091041565,0.24997517466545105,0.13643001152678547,13,13,0.8461538461538461,,,0.1223,0.7727317073170732,0.8779,1.0
oxiconazole,-0.10914839804172516,-0.1092555895447731,-0.1335734724998474,-0.08515208959579468,0.023055742613402354,4,4,1.0,,,0.2124,0.9071305785123966,0.7876,1.0
mefloquine,-0.1083943247795105,-0.03148166537284851,-0.21878352761268616,0.15517520904541016,0.1506939360514073,5,5,0.6,,,0.2352,0.9352488372093024,0.7657,1.0
NNC-63-0532,-0.10835382342338562,-0.10835382342338562,-0.12021085619926453,-0.09649679064750671,0.011857032775878906,2,2,1.0,Opioid receptor agonist,OPRL1,0.2232,0.9169384,0.7768,1.0
dinoprost,-0.10834968090057373,-0.10834968090057373,-0.11483734846115112,-0.10186201333999634,0.006487667560577393,2,2,1.0,Prostacyclin analog,PTGDR,0.2232,0.9169384,0.7768,1.0
tretinoin,-0.10783979296684265,-0.04437671303749084,-0.17746558785438538,0.1383444368839264,0.11319107556132785,15,15,0.6666666666666666,Retinoid receptor ligand,RARA,0.1147,0.754052564102564,0.8857,1.0
spironolactone,-0.10637804865837097,-0.05386111778872354,-0.21676552295684814,0.10956642031669617,0.13520095789339745,7,7,0.5714285714285714,Mineralocorticoid receptor antagonist,NR3C2,0.2019,0.898471304347826,0.7985,1.0
saracatinib,-0.10586073994636536,-0.0513757307614599,-0.26324838399887085,0.26227501034736633,0.14892445745044466,14,14,0.6428571428571429,Src inhibitor,ABL1,0.124,0.7727317073170732,0.876,1.0
miglitol,-0.1058301329612732,-0.04455845057964325,-0.1813409924507141,0.2147674560546875,0.1528654903311516,4,4,0.75,Glucosidase inhibitor,GAA,0.2243,0.9169384,0.7757,1.0
vicriviroc,-0.10564801096916199,-0.04592608412106832,-0.2240428328514099,0.20269441604614258,0.14649460033469638,6,6,0.6666666666666666,CCK receptor antagonist,CCR5,0.2022,0.898471304347826,0.7978,1.0
dolasetron,-0.10493618249893188,-0.055628126859664916,-0.2218427062034607,0.108146071434021,0.12781501464575717,5,5,0.6,Serotonin receptor antagonist,HTR3A,0.2534,0.9467500000000001,0.7468,1.0
AZD-7762,-0.10485339164733887,-0.06433801274550588,-0.21573755145072937,0.12715870141983032,0.11806422325499286,19,19,0.6842105263157895,CHK inhibitor,CHEK1,0.1052,0.7466277777777778,0.8954,1.0
roxithromycin,-0.10478802025318146,-0.10478802025318146,-0.1284101903438568,-0.0811658501625061,0.023622170090675354,2,2,1.0,,,0.2314,0.9352488372093024,0.7686,1.0
tofacitinib,-0.10456287488341331,-0.06356216873973608,-0.2182454764842987,0.16581964492797852,0.12689047774175993,8,8,0.75,JAK inhibitor,JAK1,0.1924,0.898471304347826,0.8076,1.0
mephentermine,-0.10393793880939484,-0.10393793880939484,-0.2768229842185974,0.06894710659980774,0.17288504540920258,2,2,0.5,,,0.2335,0.9352488372093024,0.7665,1.0
QL-XI-92,-0.10384029150009155,-0.04034618867768182,-0.23656117916107178,0.22528937458992004,0.15818846600106165,9,9,0.6666666666666666,,,0.2007,0.898471304347826,0.7998,1.0
homatropine,-0.10370120406150818,-0.07340064644813538,-0.24629679322242737,0.10287684202194214,0.12063595274568671,7,7,0.7142857142857143,Acetylcholine receptor antagonist,CHRM1,0.2214,0.9169384,0.7786,1.0
indirubin,-0.10331384837627411,-0.06340592913329601,-0.1822497546672821,0.21394965052604675,0.12688695553348597,8,8,0.75,CDK inhibitor,CDK5,0.1998,0.898471304347826,0.8002,1.0
methotrexate,-0.10261359810829163,-0.051400075356165566,-0.1291601061820984,0.07757347822189331,0.09183976050579433,3,3,0.6666666666666666,Dihydrofolate reductase inhibitor,DHFR,0.3146,0.9472699421965318,0.6856,1.0
SB-203580,-0.10230651497840881,-0.06155640631914139,-0.23977768421173096,0.11746779084205627,0.1126320502191243,14,14,0.6428571428571429,P38 MAPK inhibitor,MAPK14,0.1452,0.833676404494382,0.8548,1.0
estrone,-0.10137202590703964,-0.08049886425336202,-0.2335665374994278,0.2170635461807251,0.13598470587034028,9,9,0.7777777777777778,Estrogen receptor agonist,ESR1,0.2145,0.9071305785123966,0.7861,1.0
AT-CSC-18,-0.10094574093818665,-0.055236173793673515,-0.23804119229316711,0.1966586709022522,0.1455614860122953,8,8,0.75,,,0.2148,0.9071305785123966,0.7852,1.0
rottlerin,-0.1004805713891983,-0.0766012008701052,-0.22398817539215088,0.20722037553787231,0.13790518607277805,14,14,0.7857142857142857,,,0.1564,0.8426177083333334,0.8436,1.0
nelfinavir,-0.09992849081754684,-0.036585518292018344,-0.1549699306488037,0.20064660906791687,0.12152248753744078,7,7,0.7142857142857143,HIV protease inhibitor,CYP1A2,0.2474,0.9467500000000001,0.7529,1.0
